ID,target_var,segment,MARITAL_STATUS,GNDR_CD,TTL_ASSET_AMT,age_n,tenure,FIRMS_BUSINESS_SEGMENT,login,Part_Category
343,0,3-Mid,Married,F,46551.9,58.86575343,17.29453552,Select,10,Unengaged
344,1,5-Very High,Married,M,490343.99,60.0739726,22.14385059,Select,8,Engaged
345,1,4-High,Married,U,191317.17,73.19178082,33.43152182,Select,8,DIFM
346,1,4-High,Married,U,99636.39,70.03835616,28.90823415,Select,8,DIFM
347,0,2-Low,Single,F,4079.96,28.51780822,8.765768396,Select,48,Unengaged
348,1,3-Mid,Married,F,58395.16,55.74794521,11.39316566,Select,202,Engaged
349,1,5-Very High,Single,F,358034.67,52.23835616,23.74863388,Select,64,Engaged
350,0,3-Mid,Single,F,37383.95,52.32328767,14.87535744,Select,20,Engaged
351,1,3-Mid,Married,F,38107.34,61.46027397,35.61748634,Select,42,Engaged
352,0,5-Very High,Single,F,398990.8,53.31506849,27.75956284,Select,162,Engaged
353,0,4-High,Married,M,287670.76,59.44657534,19.15206977,Select,54,Engaged
354,1,2-Low,Single,M,93834.25,41.03561644,15.70491803,Select,0,Unengaged
355,1,2-Low,Married,F,72172.56,38.97808219,9.910973875,Select,12,DIFM
356,0,3-Mid,Married,F,20590.01,55,12.61234374,Select,14,Unengaged
357,0,2-Low,Single,F,12637.74,39.03561644,7.99726776,Mid,4,DIFM
358,0,2-Low,Married,U,2499.09,32.75068493,9.801384834,Large,64,Unengaged
359,0,2-Low,Married,U,17135.23,28.70410959,9.834261547,Large,28,DIFM
360,0,3-Mid,Married,U,67884.77,48.49041096,14.42056292,Large,14,Engaged
361,1,4-High,Married,U,220169.74,58.87671233,38.97124785,Large,136,Engaged
362,1,4-High,Married,M,151951.07,57.02465753,38.04522045,Large,286,Engaged
363,0,5-Very High,Married,U,614245.4,57.13424658,30.34659031,Large,238,Engaged
364,0,5-Very High,Married,U,153222.36,52.05479452,29.46439853,Strategic,2,Engaged
365,0,3-Mid,Single,F,38065.66,49.06027397,9.59042593,Large,52,DIFM
366,0,2-Low,Single,M,19680.48,40.62465753,11.69945355,Large,138,Unengaged
367,0,1-Very Low,Single,F,8718.54,53.24657534,16.4863388,Large,62,Engaged
368,1,5-Very High,Married,M,698713.76,62.28493151,25.90001497,Strategic,64,Engaged
369,0,5-Very High,Married,M,113536.73,53.93972603,25.86165881,Strategic,86,DIFM
370,1,5-Very High,Married,M,423007.58,59.25753425,16.73837114,Large,94,Engaged
371,1,4-High,Married,M,147899.83,63.16712329,32.48360656,Large,548,Engaged
372,0,4-High,Married,M,200321.03,37.28493151,18.65617936,Large,236,Engaged
373,1,5-Very High,Married,F,382342.27,50.98630137,24.84522045,Large,2,Engaged
374,1,4-High,Married,M,157840.62,61.49589041,29.26987799,Large,16,Engaged
375,1,4-High,Married,F,37650.26,48.55616438,22.12467251,Large,0,Unengaged
376,0,1-Very Low,Married,M,120.06,53.35890411,10.9137136,Large,2,DIFM
377,0,3-Mid,Married,F,66498.57,61.74794521,18.96302867,Large,122,DIFM
378,0,4-High,Married,M,156299.44,44.81369863,12.33060109,Large,30,Engaged
379,0,5-Very High,Married,M,373658.94,46.55342466,16.31693989,Large,12,Engaged
380,0,5-Very High,Married,F,382395.93,58.63287671,12.25409836,Large,90,Engaged
381,0,3-Mid,Single,F,64058.71,50.30410959,7.923497268,Emerging,12,DIFM
382,1,4-High,Married,M,248716.91,62.90410959,10.26165881,Strategic,16,Engaged
383,0,4-High,Married,F,207439.27,53.54794521,16.33606557,Emerging,456,Unengaged
384,1,4-High,Married,M,180926.75,60.04109589,18.33289168,Emerging,4,Engaged
385,0,2-Low,Unknown,U,36543.24,37.30136986,9.491795793,Emerging,20,Engaged
386,1,4-High,Unknown,U,233692.77,57.68767123,20.01639344,Emerging,100,Engaged
387,0,5-Very High,Single,M,78796.7,60.33150685,16.12295082,Emerging,4,Engaged
388,1,4-High,Single,M,171669.51,38.52328767,13.69179579,Emerging,18,Engaged
389,0,4-High,Married,M,201072.63,51.78082192,11.91256831,Emerging,56,Engaged
390,1,4-High,Single,F,187534.02,58.94794521,12.34972678,Emerging,84,Engaged
391,0,4-High,Single,U,145993.21,59.94794521,25.32193278,Emerging,4,DIFM
392,0,4-High,Married,U,250380.05,53.46849315,15.47535744,Emerging,18,Unengaged
393,0,4-High,Married,M,243945.67,43.2630137,9.072617711,Emerging,30,Engaged
394,0,1-Very Low,Married,U,73.84,38.29589041,8.647960177,Large,0,Engaged
395,0,2-Low,Single,F,107.63,45.70136986,10.20412456,Strategic,2,Engaged
396,0,2-Low,Married,F,100946.33,39.09041096,9.56302867,Emerging,4,Unengaged
397,0,2-Low,Married,F,86697.07,36.9369863,10.48905607,Emerging,12,Unengaged
398,0,4-High,Single,F,160646.27,41.80821918,10.57946703,Emerging,38,Engaged
399,0,2-Low,Single,F,84518.36,34.5890411,10.30001497,Emerging,18,Unengaged
400,0,4-High,Married,F,313837.6,59.08219178,10.76028894,Emerging,334,Engaged
401,0,4-High,Unknown,U,127374.89,41.67945206,10.48905607,Emerging,16,Unengaged
402,1,4-High,Single,M,261689.59,48.05479452,14.80412456,Emerging,384,Engaged
403,0,2-Low,Married,F,42746.58,40.24383562,11.02878209,Emerging,32,Unengaged
404,0,4-High,Single,F,125194.29,29.68767123,8.038251366,Emerging,186,Engaged
405,0,2-Low,Single,F,9675.22,47.50136986,9.283576615,Large,20,Unengaged
406,0,4-High,Single,F,110630.73,62.58356164,11.67486339,Large,10,Unengaged
407,0,4-High,Single,F,155619.37,48.46027397,19.91256831,Large,4,Engaged
408,0,5-Very High,Married,M,265654.35,56.03835616,24.84522045,Large,2,Unengaged
409,0,3-Mid,Single,F,100136.03,56.81369863,17.94659031,Strategic,30,Engaged
410,1,4-High,Married,F,361915.4,47.36712329,12.57946703,Strategic,26,Engaged
411,1,3-Mid,Single,M,28547.42,63.99452055,42.07535744,Strategic,488,Engaged
412,1,5-Very High,Married,M,695854.62,60.33972603,36.60686429,Strategic,54,Engaged
413,1,4-High,Married,M,120214.8,62.98630137,9.628782095,Strategic,36,Engaged
414,0,4-High,Married,M,159109.74,52.2520548,18.45891908,Strategic,30,Engaged
415,0,5-Very High,Married,M,545436.35,46.61917808,20.95480949,Strategic,16,Engaged
416,1,5-Very High,Married,F,520791.97,55.15890411,33.37398757,Strategic,62,Engaged
417,0,3-Mid,Single,F,68993.75,48.55342466,8.631521821,Strategic,18,Engaged
418,1,4-High,Married,M,356721.28,40.54246575,16.66987799,Strategic,196,Engaged
419,0,3-Mid,Married,M,51909.6,57.61369863,10.31919305,Strategic,0,Engaged
420,0,4-High,Married,M,283441.87,60.76164384,7.789617486,Strategic,24,Engaged
421,1,4-High,Single,M,154591.8,70.17260274,22.40412456,Strategic,40,Engaged
422,0,4-High,Married,M,137172.16,54.20547945,36.07650273,Strategic,42,Engaged
423,1,4-High,Married,M,222937.71,55.16438356,21.60686429,Strategic,6,Engaged
424,0,3-Mid,Married,M,55079.68,55.17260274,11.77595628,Strategic,736,Engaged
425,0,4-High,Married,M,102639.28,63.97260274,26.02330264,Strategic,48,Unengaged
426,1,2-Low,Married,M,66455.98,36.95068493,6.505494423,Strategic,324,Engaged
427,1,5-Very High,Married,M,623054.52,48.4109589,17.04522045,Strategic,18,Engaged
428,1,3-Mid,Single,M,5915.4,63.6739726,8.24863388,Strategic,350,Engaged
429,0,4-High,Single,F,234294.45,52.5260274,15.8715847,Strategic,12,Engaged
430,0,4-High,Married,M,221873.03,46.01917808,15.70491803,Strategic,70,Engaged
431,0,3-Mid,Married,F,31926.51,56.83287671,11.69945355,Strategic,108,Engaged
432,0,5-Very High,Married,M,398912.1,51.44383562,28.19945355,Strategic,270,Engaged
433,0,3-Mid,Married,F,88885.29,59.62739726,9.398645108,Strategic,48,Engaged
434,1,4-High,Married,M,143119.53,66.39452055,32.44808743,Strategic,446,DIFM
435,0,2-Low,Married,F,80771.07,45.83013699,15.9726776,Strategic,20,Engaged
436,1,4-High,Single,M,227458.72,46.07123288,23.79234973,Strategic,6,Engaged
437,1,5-Very High,Married,M,857501.2,58.13424658,30.92193278,Strategic,60,Engaged
438,0,5-Very High,Married,M,1099200.13,61.10136986,38.01234374,Strategic,28,Engaged
439,1,4-High,Single,F,125058.98,62.83561644,36.7657684,Strategic,2,Engaged
440,0,5-Very High,Married,M,844678.92,54.69315069,28.75480949,Strategic,106,Engaged
441,0,5-Very High,Single,F,415156.57,54.26849315,32.08743169,Strategic,58,Engaged
442,0,5-Very High,Married,M,551252.87,58.87123288,27.53825137,Strategic,22,Engaged
443,0,4-High,Single,F,288428.21,55.07123288,25.95754922,Strategic,20,Engaged
444,0,4-High,Married,F,229621.45,57.50136986,32.16666667,Strategic,104,Engaged
445,0,4-High,Married,M,253777.65,42.92876712,17.75480949,Strategic,40,Engaged
446,0,5-Very High,Married,M,800265.53,62.62191781,38.57946703,Strategic,70,Engaged
447,0,3-Mid,Single,F,75388.92,60.09863014,25.03700127,Strategic,38,Engaged
448,0,4-High,Single,F,189984.66,65.52054795,22.75754922,Strategic,88,Engaged
449,0,4-High,Single,F,202157.1,55.59726027,17.27535744,Strategic,280,Engaged
450,1,5-Very High,Married,M,845871.55,52.99726027,16.62330264,Strategic,14,Engaged
451,1,4-High,Married,F,311409.65,57.6739726,21.5876862,Strategic,32,Engaged
452,1,3-Mid,Married,M,87386.56,31.33972603,9.053439629,Strategic,18,Engaged
453,0,3-Mid,Married,F,76907.43,61.35890411,15.37946703,Strategic,0,Engaged
454,0,5-Very High,Married,M,429196.18,42.29863014,19.92076503,Strategic,92,Engaged
455,0,4-High,Married,M,370659.53,56.63561644,30.23152182,Strategic,16,Engaged
456,1,5-Very High,Married,M,419502.22,63.13424658,13.49179579,Strategic,72,Engaged
457,0,3-Mid,Married,M,79204.21,59.32328767,2.094535519,Strategic,8,Engaged
458,0,4-High,Married,M,184840.92,49.74246575,17.25617936,Strategic,24,Engaged
459,0,4-High,Married,F,129962.9,63.80821918,20.43715847,Strategic,72,Engaged
460,0,4-High,Married,F,205936.49,55.73150685,35.26439853,Strategic,154,Engaged
461,1,5-Very High,Married,F,826453,66.71506849,28.75480949,Strategic,142,Engaged
462,1,5-Very High,Single,M,384139.42,57.62739726,27.53005465,Strategic,110,Engaged
463,1,5-Very High,Married,M,1171920.23,67.92054795,34.17946703,Strategic,0,Engaged
464,0,4-High,Married,M,137647.25,33.87671233,11.06713826,Strategic,48,Engaged
465,0,4-High,Single,M,363147.94,59.85479452,25.9767273,Strategic,38,Engaged
466,0,4-High,Married,M,229317.99,42.77260274,12.9767273,Strategic,6,Engaged
467,0,4-High,Single,F,186118.74,55.72054795,14.62056292,Strategic,40,Engaged
468,1,5-Very High,Married,M,429090.71,59.90136986,12.66987799,Strategic,176,Engaged
469,0,5-Very High,Married,M,572621.14,54.69863014,23.33289168,Strategic,60,Engaged
470,0,3-Mid,Single,F,29637.91,72.84931507,32.16393443,Strategic,14,Engaged
471,0,4-High,Married,M,351342.1,47.87671233,28.86987799,Strategic,46,Engaged
472,1,4-High,Married,F,135962.1,50.91506849,15.79234973,Strategic,2,Engaged
473,1,5-Very High,Married,M,1013579.79,57.26849315,32.19672131,Strategic,48,Engaged
475,1,4-High,Married,F,197756.35,44.82191781,10.72193278,Strategic,6,Engaged
476,1,5-Very High,Married,M,416609.54,62.14794521,32.57946703,Strategic,34,Engaged
477,1,4-High,Married,F,273086.09,51.79178082,26.87809716,Strategic,176,Engaged
478,0,4-High,Single,M,137868.57,51.84931507,28.29508197,Strategic,138,Engaged
479,0,4-High,Single,M,160996.96,40.70136986,18.31097388,Strategic,50,Engaged
480,0,4-High,Single,M,145252,58.17808219,9.752069766,Strategic,364,Engaged
481,0,4-High,Single,M,154857.88,54.52876712,31.439741,Strategic,16,Engaged
482,0,4-High,Married,M,315944.45,37.40273973,15.00138483,Strategic,16,Engaged
483,0,3-Mid,Married,M,73101.1,53.33150685,7.540983607,Strategic,14,Engaged
484,0,5-Very High,Married,M,406648.41,59.17808219,30.50823415,Strategic,210,Engaged
485,1,4-High,Single,M,283487.77,43.5260274,19.54098361,Strategic,356,Engaged
486,0,3-Mid,Single,M,33594.66,42.25753425,5.982206752,Strategic,50,Engaged
487,0,2-Low,Married,M,52757.91,47.81643836,20.62056292,Strategic,132,Engaged
488,1,3-Mid,Married,F,103153.86,55.09589041,14.26713826,Strategic,30,Engaged
489,0,4-High,Married,F,270538.31,57.75890411,26.44796018,Strategic,40,Engaged
490,0,2-Low,Married,M,104246.72,37.34794521,15.78142077,Strategic,42,Engaged
491,0,3-Mid,Married,F,29702.75,60.52054795,39.56557377,Strategic,96,Unengaged
492,0,4-High,Married,M,134130.48,54,29.31097388,Strategic,88,Engaged
493,0,4-High,Single,F,121044.94,32.48219178,9.001384834,Strategic,16,Engaged
494,0,3-Mid,Married,F,72590.97,55.8630137,9.532891684,Strategic,8,Engaged
495,0,5-Very High,Married,M,505920.06,52.70136986,10.66713826,Strategic,12,Engaged
496,0,4-High,Married,M,130705.5,54.19726027,6.409604012,Strategic,138,Engaged
497,1,5-Very High,Single,M,451659.5,57.50958904,28.44808743,Strategic,20,Engaged
498,0,4-High,Married,M,266249.7,49.8520548,15.49179579,Strategic,44,Engaged
499,0,4-High,Married,F,160235.97,56.27945206,17.79316566,Strategic,10,Engaged
500,0,4-High,Married,F,241732,60.36986301,26.76302867,Strategic,486,Engaged
501,0,2-Low,Married,M,88617.78,48.24109589,29.67535744,Strategic,42,Engaged
502,1,5-Very High,Single,M,1592758.13,65.10684932,43.10823415,Strategic,18,Engaged
503,0,2-Low,Single,F,11419.21,26.20821918,4.587686204,Strategic,18,Engaged
504,0,5-Very High,Married,M,590420.03,60.66849315,36.82056292,Strategic,40,Engaged
505,1,3-Mid,Married,M,31146.72,60.57260274,32.28961749,Strategic,530,Engaged
506,0,3-Mid,Married,F,77052.61,61.32054795,19.11645333,Strategic,20,Engaged
507,0,2-Low,Married,M,93302.61,36.04383562,11.79508197,Strategic,168,Engaged
508,0,5-Very High,Married,M,652029.27,57.44657534,31.97540984,Strategic,20,Engaged
509,1,5-Very High,Married,M,608520.57,59.16986301,23.40960401,Strategic,78,Engaged
510,0,4-High,Single,M,322132.39,71.46849315,7.732240437,Strategic,26,Engaged
511,0,3-Mid,Single,F,88691.01,51.76438356,11.85245902,Strategic,106,Engaged
512,0,4-High,Married,M,109843.33,43.76712329,16.83426155,Strategic,356,Engaged
513,1,5-Very High,Single,F,1201447.53,68.49863014,27.03152182,Strategic,32,Engaged
514,0,4-High,Single,M,334918.87,47.77534247,25.88083689,Strategic,98,Engaged
515,0,4-High,Married,M,294857.74,42.90136986,18.54111086,Strategic,64,Engaged
516,0,4-High,Single,M,274087.92,44.76438356,11.90983607,Strategic,10,Engaged
517,0,4-High,Single,M,307180.18,55.32328767,27.83606557,Strategic,402,Engaged
518,1,5-Very High,Married,M,528427.15,61.2630137,18.08083689,Strategic,110,Engaged
519,0,5-Very High,Married,F,1113620.16,55.9369863,31.8989071,Strategic,552,Engaged
520,0,4-High,Married,M,196003.63,50.88767123,20.84796018,Strategic,10,Engaged
521,0,5-Very High,Married,M,692600.79,56.80821918,19.42330264,Strategic,632,Engaged
522,0,4-High,Single,M,296521.22,50.20273973,20.09289618,Strategic,64,Engaged
523,0,4-High,Single,M,165727.05,48.34520548,24.15300546,Strategic,32,Engaged
524,0,4-High,Married,F,137652.69,47.35890411,14.439741,Strategic,42,Engaged
525,0,4-High,Single,F,296134.12,48.96712329,19.05891908,Strategic,340,Engaged
526,1,4-High,Married,M,169532.99,37.61369863,16.84522045,Strategic,474,Engaged
527,1,4-High,Married,F,260674.44,34.24383562,14.20960401,Strategic,20,Engaged
528,0,4-High,Single,F,354351.37,54.08767123,19.32741223,Strategic,34,Engaged
529,0,4-High,Married,U,280248.51,54.03287671,24.69179579,Large,54,Engaged
530,0,4-High,Married,U,265809.04,54.60821918,29.19042593,Large,64,Engaged
531,1,4-High,Married,U,241637.89,59.68493151,26.62330264,Large,12,Engaged
532,0,4-High,Married,U,148562.36,55.05753425,35.00412456,Large,28,Engaged
533,0,2-Low,Married,F,6033.94,48.19452055,4.098360656,Strategic,0,DIFM
534,1,5-Very High,Married,U,577863.26,61.93150685,32.95206977,Large,108,Engaged
535,0,3-Mid,Single,M,18082.26,35.52328767,7.822404372,Large,4,Engaged
536,0,4-High,Single,F,326736.62,64.34794521,28.13934426,Large,30,Unengaged
537,0,3-Mid,Married,U,52512.27,54.14794521,10.5657684,Large,30,Unengaged
538,0,2-Low,Single,F,1054.6,29.02739726,0.828782095,Large,56,DIFM
539,0,4-High,Married,M,128729.78,52.37534247,30.69179579,Large,10,Unengaged
540,0,4-High,Single,F,232341.94,38.91506849,10.75480949,Large,0,Unengaged
560,1,3-Mid,Married,M,23786.36,42.56438356,6.765768396,Advisor,16,Engaged
574,0,4-High,Married,M,365910.91,36.6,9.973987574,Emerging,6,Engaged
575,0,5-Very High,Married,U,469807.76,57.31780822,15.47535744,Emerging,30,Engaged
576,0,3-Mid,Single,M,86135.46,55.49863014,8.669877985,Mid,64,Engaged
577,0,5-Very High,Married,M,584056.31,56.14246575,28.88905607,Large,68,Engaged
578,0,4-High,Single,M,187266.05,46.61643836,24.63152182,Large,88,Engaged
579,0,3-Mid,Married,M,101624.04,55.04109589,19.95628415,Large,10,Unengaged
580,1,4-High,Single,F,144063.89,45.39726027,23.69672131,Large,18,Engaged
581,0,1-Very Low,Single,M,4146.92,32.66575343,10.40412456,Large,190,Engaged
582,0,3-Mid,Married,M,40017.42,52.64109589,11.48357662,Large,10,Unengaged
583,1,5-Very High,Married,M,1363981.01,61.51780822,37.32193278,Select,228,Engaged
584,0,5-Very High,Married,F,541992.06,63.06575343,27.77868853,Select,2,Engaged
585,1,5-Very High,Married,M,427755.88,70.92876712,31.1657684,Select,672,Engaged
586,0,5-Very High,Married,M,1028682.94,57.66027397,35.61748634,Select,22,Engaged
587,0,4-High,Married,M,126604.63,58.4,15.26439853,Select,94,Engaged
588,1,5-Very High,Married,M,783517.94,54.35068493,26.70549442,Select,12,Engaged
589,1,5-Very High,Married,M,313595.67,47.01369863,21.57946703,Advisor,0,Engaged
590,0,4-High,Married,F,159775.21,59.09863014,23.78688525,Select,28,Engaged
591,0,4-High,Single,M,141840.09,38.26027397,14.72193278,Select,60,Engaged
592,1,4-High,Married,U,156143.17,68.7369863,26.13563141,Select,34,Engaged
593,0,5-Very High,Married,M,370820.81,61.28219178,26.77398757,Select,76,Engaged
594,0,2-Low,Single,F,9293.92,33.04383562,7.483576615,Large,2,Unengaged
595,0,4-High,Married,M,181004.8,58.01369863,27.64480874,Large,10,Engaged
596,0,3-Mid,Married,F,51557.04,59.14246575,7.885245902,Large,8,DIFM
597,1,5-Very High,Single,M,436282.59,67.82739726,17.42878209,Large,250,Engaged
598,0,2-Low,Single,F,19541.68,32.55890411,7.094535519,Large,10,DIFM
599,0,3-Mid,Married,M,100832.81,51.8109589,9.110973875,Large,496,Engaged
600,1,3-Mid,Married,M,67788.91,58.98630137,29.49453552,Select,6,Engaged
601,1,5-Very High,Married,M,473822.42,58.27671233,25.19042593,Select,6,DIFM
602,1,4-High,Single,F,179053.69,58.56712329,28.63426155,Select,12,DIFM
603,1,4-High,Married,F,140365.41,42.4520548,9.954809492,Select,64,Engaged
604,0,2-Low,Single,M,20461.6,45.45479452,11.37398757,Select,22,Engaged
605,0,3-Mid,Married,F,71573.21,61.54794521,9.168508122,Select,36,DIFM
606,0,1-Very Low,Married,F,1754.71,45.88219178,18.00412456,Select,26,Engaged
607,0,4-High,Married,M,15075.55,67.40547945,15.14933004,Select,966,Engaged
608,1,4-High,Married,M,195289.78,42.63013699,19.039741,Select,286,Engaged
609,1,4-High,Single,M,122275.54,33.44383562,9.341110862,Strategic,32,Engaged
610,1,4-High,Married,F,297463.22,55.30958904,20.43715847,Strategic,456,Unengaged
611,0,2-Low,Single,M,16627.43,29.24109589,1.138371136,Strategic,892,DIFM
612,0,4-High,Married,M,138415.95,47.86575343,19.40412456,Strategic,24,Engaged
613,1,5-Very High,Married,M,826060.88,62.98630137,16.60412456,Strategic,94,Engaged
614,0,5-Very High,Married,M,338331.82,41.69315069,9.973987574,Strategic,46,Unengaged
615,1,4-High,Married,M,292465.85,43.42739726,9.705494423,Strategic,32,Engaged
616,1,4-High,Married,M,253944.78,58.88767123,39.98087432,Select,148,Engaged
617,0,3-Mid,Married,M,22304.26,41.61369863,9.571247848,Select,54,Engaged
618,0,3-Mid,Married,M,63621.51,58.94520548,40.73289168,Select,12,Engaged
619,0,2-Low,Married,M,14220.03,32.73424658,11.34659031,Select,6,Engaged
620,1,4-High,Married,M,158420.71,35.79178082,13.13563141,Select,38,Engaged
621,0,3-Mid,Married,M,30885.36,51.82465753,16.85343963,Select,0,Engaged
622,1,5-Very High,Married,U,448475.53,69.46575343,17.24796018,Advisor,20,Engaged
623,0,2-Low,Married,M,24489.45,34.3260274,7.693989071,Advisor,16,DIFM
624,0,4-High,Married,M,246599.5,48.38356164,8.360655738,Large,42,Engaged
625,1,3-Mid,Married,M,93050.07,64.35616438,7.540983607,Large,56,Engaged
626,0,2-Low,Married,F,21125.5,47.11506849,7.617486339,Large,88,DIFM
627,0,4-High,Married,M,143258.86,36.42191781,0.12295082,Large,20,Engaged
628,0,4-High,Single,M,364379.83,45.31780822,18.28083689,Large,170,Engaged
629,0,5-Very High,Married,M,383091.9,58.32328767,11.12467251,Advisor,28,Engaged
630,0,5-Very High,Married,U,477494.78,54.75890411,28.0273224,Advisor,22,Engaged
631,0,3-Mid,Single,F,71176.07,33.81917808,11.29727525,Advisor,26,Engaged
632,0,3-Mid,Married,U,63381.28,59.48493151,34.58220675,Advisor,34,Engaged
633,1,5-Very High,Married,M,296212.42,62.1369863,28.17213115,Advisor,0,Engaged
634,0,3-Mid,Married,U,70375.86,49.14520548,18.19590538,Advisor,14,Engaged
635,0,4-High,Married,F,201349.88,31.29315069,9.130151958,Advisor,22,Engaged
636,1,5-Very High,Married,U,405067.12,63.99452055,43.96994536,Advisor,144,Engaged
637,0,4-High,Married,M,201749.43,67.51506849,16.25956284,Advisor,38,DIFM
638,0,3-Mid,Married,F,32347.8,49.09041096,8.494535519,Advisor,4,Unengaged
